X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.905000e+01,5.000000e-02
59,-2.00e-03,6.56e-01,
60,-6.00e-03,6.30e-01,
61,8.20e-02,6.92e-01,
62,9.40e-02,6.70e-01,
63,5.80e-02,7.24e-01,
64,6.40e-02,7.42e-01,
65,-3.80e-02,6.80e-01,
66,-3.00e-02,7.06e-01,
67,-9.60e-02,6.08e-01,
68,-8.60e-02,5.94e-01,
69,-8.00e-03,6.52e-01,
70,-1.20e-02,6.26e-01,
71,8.40e-02,6.92e-01,
72,9.40e-02,6.64e-01,
73,6.20e-02,7.22e-01,
74,6.60e-02,7.42e-01,
75,-4.80e-02,6.74e-01,
76,-3.80e-02,7.04e-01,
77,-9.20e-02,6.08e-01,
78,-8.40e-02,6.00e-01,
79,2.00e-03,6.58e-01,
80,-2.00e-03,6.32e-01,
81,8.80e-02,6.94e-01,
82,9.60e-02,6.68e-01,
83,4.60e-02,7.24e-01,
84,5.20e-02,7.42e-01,
85,-6.40e-02,6.70e-01,
86,-5.00e-02,6.74e-01,
87,-9.40e-02,6.02e-01,
88,-7.80e-02,6.06e-01,
89,2.20e-02,6.66e-01,
90,1.80e-02,6.42e-01,
91,9.40e-02,7.04e-01,
92,9.40e-02,6.74e-01,
93,2.20e-02,7.30e-01,
94,3.00e-02,7.40e-01,
95,-7.40e-02,6.42e-01,
96,-5.60e-02,6.68e-01,
97,-9.20e-02,6.04e-01,
98,-6.20e-02,6.16e-01,
99,5.00e-02,6.78e-01,
100,4.00e-02,6.54e-01,
101,9.60e-02,7.12e-01,
102,9.20e-02,6.84e-01,
103,-6.00e-03,7.34e-01,
104,1.40e-02,7.32e-01,
105,-9.60e-02,6.16e-01,
106,-9.20e-02,6.04e-01,
107,-2.20e-02,6.46e-01,
108,-2.80e-02,6.30e-01,
109,7.80e-02,6.92e-01,
110,9.80e-02,6.72e-01,
111,6.00e-02,7.22e-01,
112,6.80e-02,7.38e-01,
113,-5.00e-02,6.80e-01,
114,-2.80e-02,7.00e-01,
115,-9.20e-02,6.04e-01,
116,-8.20e-02,6.10e-01,
117,2.40e-02,6.70e-01,
118,1.40e-02,6.44e-01,
119,9.60e-02,7.04e-01,
120,9.40e-02,6.80e-01,
121,1.40e-02,7.34e-01,
122,2.40e-02,7.40e-01,
123,-8.20e-02,6.36e-01,
124,-9.60e-02,6.66e-01,
125,-4.20e-02,6.02e-01,
126,-3.80e-02,6.22e-01,
127,7.20e-02,6.86e-01,
128,6.80e-02,6.64e-01,
129,9.60e-02,7.20e-01,
130,7.40e-02,7.44e-01,
131,-4.80e-02,6.74e-01,
132,-3.80e-02,7.00e-01,
133,-9.80e-02,6.02e-01,
134,-8.40e-02,6.08e-01,
135,2.20e-02,6.72e-01,
136,2.20e-02,6.46e-01,
137,9.80e-02,7.06e-01,
138,9.60e-02,6.80e-01,
139,6.00e-03,7.34e-01,
140,2.00e-03,7.36e-01,
141,-9.00e-02,6.30e-01,
142,-9.20e-02,6.02e-01,
143,-2.40e-02,6.56e-01,
144,-3.20e-02,6.28e-01,
145,8.60e-02,6.92e-01,
146,9.80e-02,6.66e-01,
147,4.60e-02,7.22e-01,
148,5.60e-02,7.36e-01,
149,-6.80e-02,6.54e-01,
150,-9.20e-02,6.72e-01,
151,-5.60e-02,5.98e-01,
152,-6.40e-02,6.20e-01,
153,6.00e-02,6.78e-01,
154,5.20e-02,6.54e-01,
155,9.60e-02,7.12e-01,
156,8.00e-02,7.34e-01,
157,-4.20e-02,6.74e-01,
158,-3.80e-02,7.00e-01,
159,-9.80e-02,6.06e-01,
160,-8.60e-02,6.00e-01,
161,3.00e-02,6.66e-01,
162,1.80e-02,6.44e-01,
163,9.80e-02,7.00e-01,
164,9.40e-02,6.76e-01,
165,-1.20e-02,7.32e-01,
166,4.00e-03,7.30e-01,
167,-9.80e-02,6.16e-01,
168,-9.20e-02,5.96e-01,
169,-2.00e-03,6.54e-01,
170,-6.00e-03,6.26e-01,
171,9.60e-02,6.90e-01,
172,9.80e-02,6.64e-01,
173,1.60e-02,7.22e-01,
174,2.00e-02,7.28e-01,
175,-8.80e-02,6.16e-01,
176,-1.00e-01,5.94e-01,
177,-2.00e-02,6.44e-01,
178,-2.80e-02,6.22e-01,
179,9.00e-02,6.84e-01,
180,1.00e-01,6.60e-01,
181,3.20e-02,7.16e-01,
182,3.60e-02,7.28e-01,
183,-8.80e-02,6.28e-01,
184,-1.02e-01,6.44e-01,
185,-3.60e-02,5.94e-01,
186,-4.20e-02,6.20e-01,
187,8.60e-02,6.78e-01,
188,1.00e-01,6.54e-01,
189,4.40e-02,7.12e-01,
190,4.80e-02,7.26e-01,
191,-7.80e-02,6.58e-01,
192,-9.80e-02,6.44e-01,
193,-4.00e-02,5.96e-01,
194,-4.60e-02,6.12e-01,
195,8.20e-02,6.74e-01,
196,1.00e-01,6.52e-01,
197,4.80e-02,7.12e-01,
198,5.60e-02,7.24e-01,
199,-7.80e-02,6.52e-01,
200,-1.00e-01,6.62e-01,
201,-4.20e-02,6.02e-01,
202,-4.20e-02,6.12e-01,
203,8.40e-02,6.78e-01,
204,1.00e-01,6.52e-01,
205,4.40e-02,7.12e-01,
206,4.40e-02,7.26e-01,
207,-7.20e-02,6.50e-01,
208,-9.80e-02,6.62e-01,
209,-3.80e-02,6.06e-01,
210,-4.80e-02,6.16e-01,
211,8.40e-02,6.84e-01,
212,9.80e-02,6.54e-01,
213,4.00e-02,7.18e-01,
214,3.60e-02,7.26e-01,
215,-9.00e-02,6.34e-01,
216,-9.80e-02,6.50e-01,
217,-2.80e-02,6.10e-01,
218,-2.60e-02,6.22e-01,
219,8.80e-02,6.90e-01,
220,1.00e-01,6.62e-01,
221,3.00e-02,7.20e-01,
222,2.60e-02,7.28e-01,
223,-9.00e-02,6.18e-01,
224,-9.80e-02,6.08e-01,
225,-1.00e-02,6.56e-01,
226,-2.00e-02,6.30e-01,
227,9.80e-02,6.94e-01,
228,9.80e-02,6.66e-01,
229,4.00e-03,7.26e-01,
230,0.00e+00,7.28e-01,
231,-9.20e-02,6.14e-01,
232,-9.40e-02,6.10e-01,
233,1.40e-02,6.66e-01,
234,4.00e-03,6.40e-01,
235,1.00e-01,7.00e-01,
236,9.40e-02,6.72e-01,
237,-2.00e-02,7.32e-01,
238,-2.00e-02,7.24e-01,
239,-9.80e-02,6.08e-01,
240,-8.60e-02,6.14e-01,
241,4.40e-02,6.76e-01,
242,3.80e-02,6.44e-01,
243,1.00e-01,7.08e-01,
244,8.20e-02,7.28e-01,
245,-5.60e-02,6.56e-01,
246,-5.00e-02,6.68e-01,
247,-9.80e-02,6.10e-01,
248,-6.40e-02,6.16e-01,
249,8.20e-02,6.84e-01,
250,9.80e-02,6.60e-01,
251,4.60e-02,7.14e-01,
252,5.20e-02,7.30e-01,
253,-8.60e-02,6.28e-01,
254,-9.40e-02,6.10e-01,
255,-2.20e-02,6.56e-01,
256,-2.40e-02,6.34e-01,
257,9.80e-02,6.94e-01,
258,1.00e-01,6.74e-01,
259,0.00e+00,7.26e-01,
260,1.20e-02,7.28e-01,
261,-9.60e-02,6.08e-01,
262,-9.20e-02,6.16e-01,
263,3.00e-02,6.70e-01,
264,2.20e-02,6.42e-01,
265,1.00e-01,7.06e-01,
266,9.00e-02,7.28e-01,
267,-5.00e-02,6.70e-01,
268,-4.40e-02,6.86e-01,
269,-9.60e-02,6.08e-01,
270,-6.80e-02,6.20e-01,
271,8.00e-02,6.84e-01,
272,1.00e-01,6.60e-01,
273,4.20e-02,7.18e-01,
274,5.00e-02,7.28e-01,
275,-9.00e-02,6.22e-01,
276,-9.40e-02,6.08e-01,
277,-4.00e-03,6.60e-01,
278,-1.60e-02,6.32e-01,
279,1.00e-01,6.98e-01,
280,9.80e-02,6.68e-01,
281,-2.00e-02,7.26e-01,
282,-4.00e-03,7.22e-01,
283,-9.60e-02,6.08e-01,
284,-8.40e-02,6.18e-01,
285,5.80e-02,6.78e-01,
286,5.60e-02,6.50e-01,
287,1.00e-01,7.12e-01,
288,5.80e-02,7.28e-01,
289,-8.00e-02,6.46e-01,
290,-9.60e-02,6.66e-01,
291,-2.40e-02,6.06e-01,
292,-2.40e-02,6.28e-01,
293,1.00e-01,6.94e-01,
294,1.00e-01,6.66e-01,
295,-1.00e-02,7.26e-01,
296,-1.60e-02,7.30e-01,
297,-9.60e-02,6.04e-01,
298,-8.80e-02,6.08e-01,
299,5.00e-02,6.76e-01,
300,5.80e-02,6.50e-01,
301,1.00e-01,7.08e-01,
302,6.40e-02,7.26e-01,
303,-8.20e-02,6.46e-01,
304,-9.60e-02,6.62e-01,
305,-2.00e-02,6.02e-01,
306,-1.40e-02,6.28e-01,
307,9.80e-02,6.92e-01,
308,1.00e-01,6.66e-01,
309,-2.40e-02,7.22e-01,
310,-2.20e-02,7.22e-01,
311,-9.60e-02,6.06e-01,
312,-8.00e-02,6.08e-01,
313,6.80e-02,6.76e-01,
314,1.00e-01,6.52e-01,
315,4.80e-02,7.08e-01,
316,4.20e-02,7.20e-01,
317,-9.20e-02,6.18e-01,
318,-9.60e-02,6.02e-01,
319,6.00e-03,6.56e-01,
320,4.00e-03,6.36e-01,
321,1.00e-01,6.94e-01,
322,9.40e-02,6.64e-01,
323,-5.20e-02,7.18e-01,
324,-4.60e-02,6.82e-01,
325,-9.80e-02,6.00e-01,
326,-5.80e-02,6.14e-01,
327,9.40e-02,6.78e-01,
328,1.02e-01,6.52e-01,
329,8.00e-03,7.12e-01,
330,1.00e-02,7.14e-01,
331,-1.00e-01,6.00e-01,
332,-9.20e-02,5.98e-01,
333,5.40e-02,6.64e-01,
334,4.80e-02,6.36e-01,
335,1.04e-01,6.98e-01,
336,7.00e-02,7.22e-01,
337,-9.20e-02,6.38e-01,
338,-9.80e-02,6.58e-01,
339,0.00e+00,6.02e-01,
340,-6.00e-03,6.24e-01,
341,1.04e-01,6.84e-01,
342,9.40e-02,6.64e-01,
343,-5.20e-02,7.14e-01,
344,-5.00e-02,6.86e-01,
345,-1.02e-01,6.00e-01,
346,-5.40e-02,6.10e-01,
347,9.60e-02,6.74e-01,
348,1.02e-01,6.50e-01,
349,-2.00e-03,7.06e-01,
350,-2.00e-03,7.12e-01,
351,-1.02e-01,5.96e-01,
352,-8.60e-02,6.00e-01,
353,7.00e-02,6.64e-01,
354,1.04e-01,6.36e-01,
355,4.00e-02,6.98e-01,
356,3.80e-02,7.18e-01,
357,-1.02e-01,6.10e-01,
358,-9.80e-02,5.94e-01,
359,3.40e-02,6.54e-01,
360,3.00e-02,6.24e-01,
361,1.00e-01,6.88e-01,
362,6.80e-02,7.10e-01,
363,-8.40e-02,6.34e-01,
364,-1.06e-01,6.52e-01,
365,-6.00e-03,5.94e-01,
366,-1.20e-02,6.14e-01,
367,1.04e-01,6.80e-01,
368,9.80e-02,6.56e-01,
369,-6.40e-02,7.08e-01,
370,-1.02e-01,6.78e-01,
371,-3.80e-02,5.94e-01,
372,-3.40e-02,6.14e-01,
373,1.00e-01,6.72e-01,
374,1.04e-01,6.44e-01,
375,-2.60e-02,7.06e-01,
376,-2.00e-02,7.00e-01,
377,-1.02e-01,5.94e-01,
378,-6.00e-02,6.02e-01,
379,8.60e-02,6.66e-01,
380,1.00e-01,6.42e-01,
381,6.00e-03,7.00e-01,
382,-2.00e-03,7.06e-01,
383,-1.06e-01,5.98e-01,
384,-7.80e-02,5.94e-01,
385,7.80e-02,6.58e-01,
386,1.04e-01,6.32e-01,
387,2.20e-02,6.94e-01,
388,2.00e-02,7.06e-01,
389,-1.06e-01,6.02e-01,
390,-9.40e-02,5.94e-01,
391,5.80e-02,6.56e-01,
392,1.04e-01,6.28e-01,
393,4.40e-02,6.92e-01,
394,4.00e-02,7.04e-01,
395,-9.80e-02,6.18e-01,
396,-1.04e-01,5.94e-01,
397,4.40e-02,6.50e-01,
398,5.00e-02,6.22e-01,
399,1.00e-01,6.88e-01,
400,6.00e-02,7.04e-01,
401,-9.60e-02,6.24e-01,
402,-1.06e-01,6.50e-01,
403,3.00e-02,5.96e-01,
404,2.80e-02,6.22e-01,
405,1.02e-01,6.84e-01,
406,7.20e-02,7.04e-01,
407,-9.20e-02,6.18e-01,
408,-1.00e-01,6.48e-01,
409,2.20e-02,5.96e-01,
410,1.80e-02,6.18e-01,
411,1.04e-01,6.84e-01,
412,7.60e-02,7.04e-01,
413,-8.80e-02,6.18e-01,
414,-1.04e-01,6.50e-01,
415,1.40e-02,5.96e-01,
416,1.40e-02,6.24e-01,
417,1.04e-01,6.84e-01,
418,8.20e-02,7.02e-01,
419,-8.60e-02,6.28e-01,
420,-1.02e-01,6.46e-01,
421,8.00e-03,6.00e-01,
422,6.00e-03,6.18e-01,
423,1.00e-01,6.80e-01,
424,8.00e-02,7.04e-01,
425,-8.40e-02,6.24e-01,
426,-1.04e-01,6.48e-01,
427,1.20e-02,5.98e-01,
428,1.20e-02,6.16e-01,
429,1.04e-01,6.84e-01,
430,8.00e-02,7.08e-01,
431,-8.80e-02,6.24e-01,
432,-1.06e-01,6.50e-01,
433,1.60e-02,6.02e-01,
434,1.80e-02,6.22e-01,
435,1.02e-01,6.86e-01,
436,7.40e-02,7.06e-01,
437,-8.80e-02,6.24e-01,
438,-1.04e-01,6.50e-01,
439,2.60e-02,6.02e-01,
440,2.00e-02,6.26e-01,
441,1.02e-01,6.88e-01,
442,6.20e-02,7.10e-01,
443,-9.20e-02,6.20e-01,
444,-1.06e-01,6.04e-01,
445,3.80e-02,6.58e-01,
446,4.20e-02,6.34e-01,
447,1.00e-01,6.94e-01,
448,5.00e-02,7.08e-01,
449,-1.02e-01,6.22e-01,
450,-1.06e-01,6.04e-01,
451,5.20e-02,6.60e-01,
452,1.04e-01,6.36e-01,
453,4.20e-02,6.94e-01,
454,4.20e-02,7.06e-01,
455,-1.06e-01,6.18e-01,
456,-9.20e-02,6.06e-01,
457,7.00e-02,6.66e-01,
458,1.04e-01,6.38e-01,
459,1.60e-02,7.04e-01,
460,2.40e-02,7.12e-01,
461,-1.02e-01,6.08e-01,
462,-8.60e-02,6.08e-01,
463,8.40e-02,6.70e-01,
464,1.00e-01,6.46e-01,
465,-6.00e-03,7.06e-01,
466,-1.00e-02,7.08e-01,
467,-9.80e-02,6.10e-01,
468,-6.60e-02,6.16e-01,
469,9.80e-02,6.78e-01,
470,1.04e-01,6.52e-01,
471,-3.00e-02,7.08e-01,
472,-3.60e-02,7.00e-01,
473,-9.80e-02,6.10e-01,
474,-3.80e-02,6.18e-01,
475,1.02e-01,6.84e-01,
476,1.02e-01,6.56e-01,
477,-6.20e-02,7.14e-01,
478,-1.04e-01,6.76e-01,
479,-1.00e-02,6.10e-01,
480,-1.00e-02,6.24e-01,
481,1.04e-01,6.88e-01,
482,8.60e-02,7.14e-01,
483,-9.00e-02,6.22e-01,
484,-9.80e-02,6.10e-01,
485,3.00e-02,6.62e-01,
486,2.20e-02,6.38e-01,
487,1.02e-01,6.98e-01,
488,6.00e-02,7.12e-01,
489,-9.80e-02,6.18e-01,
490,-9.80e-02,6.10e-01,
491,6.80e-02,6.70e-01,
492,1.04e-01,6.46e-01,
493,1.20e-02,7.04e-01,
494,1.80e-02,7.12e-01,
495,-1.00e-01,6.12e-01,
496,-8.40e-02,6.14e-01,
497,1.00e-01,6.80e-01,
498,1.02e-01,6.52e-01,
499,-4.40e-02,7.12e-01,
500,-1.20e-02,7.12e-01,
501,-9.80e-02,6.10e-01,
502,-4.80e-02,6.30e-01,
503,1.02e-01,6.88e-01,
504,9.80e-02,7.12e-01,
505,-7.80e-02,6.46e-01,
506,-9.80e-02,6.56e-01,
507,1.00e-02,6.16e-01,
508,1.00e-02,6.30e-01,
509,1.04e-01,6.98e-01,
510,7.60e-02,7.12e-01,
511,-9.80e-02,6.16e-01,
512,-1.00e-01,6.12e-01,
513,6.40e-02,6.72e-01,
514,1.04e-01,6.42e-01,
515,1.80e-02,7.06e-01,
516,1.60e-02,7.10e-01,
517,-1.00e-01,6.16e-01,
518,-7.20e-02,6.16e-01,
519,1.00e-01,6.80e-01,
520,1.02e-01,6.54e-01,
521,-4.20e-02,7.12e-01,
522,-9.80e-02,6.92e-01,
523,-2.20e-02,6.12e-01,
524,-2.00e-02,6.30e-01,
525,1.04e-01,6.92e-01,
526,9.00e-02,7.18e-01,
527,-8.80e-02,6.20e-01,
528,-9.80e-02,6.10e-01,
529,4.60e-02,6.66e-01,
530,1.06e-01,6.42e-01,
531,3.60e-02,7.00e-01,
532,3.20e-02,7.08e-01,
533,-9.80e-02,6.14e-01,
534,-9.00e-02,6.14e-01,
535,9.60e-02,6.78e-01,
536,1.02e-01,6.52e-01,
537,-3.60e-02,7.12e-01,
538,-2.80e-02,7.06e-01,
539,-9.80e-02,6.12e-01,
540,-2.60e-02,6.32e-01,
541,1.04e-01,6.90e-01,
542,9.20e-02,7.14e-01,
543,-9.20e-02,6.16e-01,
544,-9.80e-02,6.12e-01,
545,5.00e-02,6.66e-01,
546,1.02e-01,6.40e-01,
547,2.40e-02,7.04e-01,
548,2.60e-02,7.08e-01,
549,-1.00e-01,6.12e-01,
550,-7.40e-02,6.18e-01,
551,1.02e-01,6.80e-01,
552,1.04e-01,6.52e-01,
553,-6.00e-02,7.10e-01,
554,-9.80e-02,6.80e-01,
555,-8.00e-03,6.10e-01,
556,-2.00e-03,6.30e-01,
557,1.04e-01,6.94e-01,
558,6.80e-02,7.10e-01,
559,-1.00e-01,6.16e-01,
560,-9.80e-02,6.12e-01,
561,7.60e-02,6.72e-01,
562,1.06e-01,6.46e-01,
563,-1.20e-02,7.06e-01,
564,-1.00e-02,7.10e-01,
565,-1.00e-01,6.10e-01,
566,-5.40e-02,6.24e-01,
567,1.06e-01,6.86e-01,
568,9.80e-02,7.12e-01,
569,-9.00e-02,6.30e-01,
570,-1.00e-01,6.10e-01,
571,4.40e-02,6.64e-01,
572,1.04e-01,6.42e-01,
573,2.40e-02,7.00e-01,
574,2.80e-02,7.06e-01,
575,-1.00e-01,6.04e-01,
576,-7.80e-02,6.12e-01,
577,1.00e-01,6.78e-01,
578,1.06e-01,6.54e-01,
579,-6.60e-02,7.06e-01,
580,-9.80e-02,6.64e-01,
581,1.60e-02,6.04e-01,
582,1.60e-02,6.30e-01,
583,1.04e-01,6.90e-01,
584,5.00e-02,7.00e-01,
585,-1.00e-01,6.02e-01,
586,-8.60e-02,6.04e-01,
587,9.40e-02,6.66e-01,
588,1.04e-01,6.50e-01,
589,-5.00e-02,7.00e-01,
590,-9.80e-02,6.88e-01,
591,-4.00e-03,6.02e-01,
592,0.00e+00,6.22e-01,
593,1.04e-01,6.86e-01,
594,6.40e-02,7.04e-01,
595,-1.00e-01,6.04e-01,
596,-9.40e-02,6.04e-01,
597,9.60e-02,6.68e-01,
598,1.04e-01,6.38e-01,
599,-4.60e-02,7.00e-01,
600,-9.80e-02,6.92e-01,
601,-4.00e-03,6.00e-01,
602,-2.00e-03,6.22e-01,
603,1.04e-01,6.84e-01,
604,6.00e-02,7.02e-01,
605,-9.80e-02,6.00e-01,
606,-8.40e-02,6.00e-01,
607,9.40e-02,6.64e-01,
608,1.00e-01,6.38e-01,
609,-4.80e-02,7.02e-01,
610,-9.80e-02,6.92e-01,
611,0.00e+00,6.00e-01,
612,6.00e-03,6.20e-01,
613,1.06e-01,6.80e-01,
614,5.20e-02,6.94e-01,
615,-1.00e-01,5.98e-01,
616,-8.40e-02,6.00e-01,
617,1.00e-01,6.64e-01,
618,1.06e-01,6.38e-01,
619,-6.00e-02,6.94e-01,
620,-1.02e-01,6.78e-01,
621,1.40e-02,5.96e-01,
622,2.00e-02,6.16e-01,
623,1.06e-01,6.80e-01,
624,3.60e-02,6.96e-01,
625,-9.80e-02,5.96e-01,
626,-7.20e-02,5.96e-01,
627,1.02e-01,6.64e-01,
628,1.06e-01,6.38e-01,
629,-8.20e-02,6.92e-01,
630,-1.02e-01,6.54e-01,
631,4.40e-02,6.00e-01,
632,1.06e-01,6.20e-01,
633,1.40e-02,6.84e-01,
634,1.40e-02,6.92e-01,
635,-9.60e-02,5.98e-01,
636,-5.60e-02,6.00e-01,
637,1.06e-01,6.68e-01,
638,9.80e-02,6.90e-01,
639,-9.40e-02,6.12e-01,
640,-1.00e-01,5.90e-01,
641,7.60e-02,6.50e-01,
642,1.04e-01,6.28e-01,
643,-2.60e-02,6.86e-01,
644,-1.00e-01,6.92e-01,
645,-1.60e-02,6.00e-01,
646,-2.00e-02,6.04e-01,
647,1.06e-01,6.72e-01,
648,7.00e-02,6.90e-01,
649,-1.00e-01,5.96e-01,
650,-9.60e-02,5.94e-01,
651,9.80e-02,6.56e-01,
652,1.04e-01,6.34e-01,
653,-7.60e-02,6.92e-01,
654,-1.02e-01,6.72e-01,
655,3.60e-02,5.96e-01,
656,1.02e-01,6.14e-01,
657,1.80e-02,6.78e-01,
658,2.00e-02,6.92e-01,
659,-9.80e-02,5.92e-01,
660,-5.60e-02,6.00e-01,
661,1.06e-01,6.60e-01,
662,9.20e-02,6.92e-01,
663,-9.80e-02,6.02e-01,
664,-9.80e-02,5.88e-01,
665,8.60e-02,6.46e-01,
666,1.04e-01,6.24e-01,
667,-5.80e-02,6.84e-01,
668,-9.80e-02,6.72e-01,
669,1.20e-02,5.88e-01,
670,1.00e-02,6.08e-01,
671,1.06e-01,6.72e-01,
672,4.40e-02,6.90e-01,
673,-1.02e-01,5.88e-01,
674,-7.00e-02,5.94e-01,
675,1.06e-01,6.56e-01,
676,9.60e-02,6.84e-01,
677,-9.80e-02,6.02e-01,
678,-9.80e-02,5.88e-01,
679,8.40e-02,6.44e-01,
680,1.04e-01,6.20e-01,
681,-4.20e-02,6.84e-01,
682,-1.02e-01,6.84e-01,
683,8.00e-03,5.90e-01,
684,1.00e-02,6.02e-01,
685,1.04e-01,6.70e-01,
686,3.20e-02,6.82e-01,
687,-1.00e-01,5.86e-01,
688,-6.20e-02,5.88e-01,
689,1.04e-01,6.56e-01,
690,8.80e-02,6.84e-01,
691,-9.80e-02,5.98e-01,
692,-1.00e-01,5.84e-01,
693,8.80e-02,6.44e-01,
694,1.04e-01,6.16e-01,
695,-6.00e-02,6.80e-01,
696,-1.02e-01,6.76e-01,
697,2.60e-02,5.84e-01,
698,1.04e-01,6.06e-01,
699,1.60e-02,6.70e-01,
700,1.20e-02,6.82e-01,
701,-1.00e-01,5.86e-01,
702,-4.20e-02,5.92e-01,
703,1.04e-01,6.58e-01,
704,7.80e-02,6.86e-01,
705,-1.00e-01,5.88e-01,
706,-9.60e-02,5.86e-01,
707,1.00e-01,6.48e-01,
708,1.04e-01,6.22e-01,
709,-8.20e-02,6.80e-01,
710,-1.02e-01,6.58e-01,
711,6.60e-02,5.86e-01,
712,1.04e-01,6.16e-01,
713,-2.60e-02,6.76e-01,
714,-1.02e-01,6.78e-01,
715,-2.00e-03,5.86e-01,
716,2.00e-03,6.02e-01,
717,1.04e-01,6.64e-01,
718,3.60e-02,6.84e-01,
719,-1.00e-01,5.86e-01,
720,-6.40e-02,5.88e-01,
721,1.06e-01,6.56e-01,
722,9.20e-02,6.78e-01,
723,-1.00e-01,6.00e-01,
724,-9.80e-02,5.86e-01,
725,1.00e-01,6.44e-01,
726,1.06e-01,6.18e-01,
727,-8.80e-02,6.78e-01,
728,-1.00e-01,6.70e-01,
729,6.40e-02,5.82e-01,
730,1.06e-01,6.14e-01,
731,-3.20e-02,6.72e-01,
732,-1.02e-01,6.74e-01,
733,8.00e-03,5.82e-01,
734,6.00e-03,5.96e-01,
735,1.06e-01,6.60e-01,
736,3.40e-02,6.76e-01,
737,-1.02e-01,5.82e-01,
738,-5.00e-02,5.92e-01,
739,1.06e-01,6.56e-01,
740,8.40e-02,6.76e-01,
741,-1.00e-01,5.84e-01,
742,-9.20e-02,5.84e-01,
743,1.06e-01,6.48e-01,
744,1.04e-01,6.22e-01,
745,-1.00e-01,6.74e-01,
746,-1.00e-01,5.86e-01,
747,8.60e-02,6.38e-01,
748,1.06e-01,6.14e-01,
749,-6.60e-02,6.76e-01,
750,-1.00e-01,6.80e-01,
751,4.40e-02,5.84e-01,
752,1.06e-01,6.02e-01,
753,-1.20e-02,6.66e-01,
754,-1.02e-01,6.76e-01,
755,-2.00e-03,5.82e-01,
756,0.00e+00,5.94e-01,
757,1.06e-01,6.60e-01,
758,3.60e-02,6.80e-01,
759,-1.02e-01,5.82e-01,
760,-5.20e-02,5.90e-01,
761,1.06e-01,6.52e-01,
762,8.00e-02,6.78e-01,
763,-1.02e-01,5.86e-01,
764,-8.20e-02,5.82e-01,
765,1.06e-01,6.46e-01,
766,1.00e-01,6.78e-01,
767,-1.04e-01,6.08e-01,
768,-1.00e-01,5.82e-01,
769,1.00e-01,6.40e-01,
770,1.04e-01,6.14e-01,
771,-9.40e-02,6.78e-01,
772,-1.04e-01,6.68e-01,
773,7.80e-02,5.82e-01,
774,1.06e-01,6.06e-01,
775,-5.60e-02,6.70e-01,
776,-1.02e-01,6.72e-01,
777,4.20e-02,5.80e-01,
778,1.06e-01,6.00e-01,
779,-1.40e-02,6.64e-01,
780,-1.02e-01,6.74e-01,
781,0.00e+00,5.82e-01,
782,2.00e-03,5.94e-01,
783,1.06e-01,6.58e-01,
784,2.00e-02,6.72e-01,
785,-1.04e-01,5.82e-01,
786,-3.20e-02,5.82e-01,
787,1.06e-01,6.52e-01,
788,5.40e-02,6.70e-01,
789,-1.02e-01,5.84e-01,
790,-7.20e-02,5.80e-01,
791,1.04e-01,6.48e-01,
792,9.00e-02,6.74e-01,
793,-1.06e-01,5.84e-01,
794,-8.00e-02,5.80e-01,
