Timestamp,Data
0.501,0.3739194139194139
1.0,0.356996336996337
1.5,0.3457142857142857
2.0,0.3529670329670329
2.5,0.42065934065934063
3.0,0.5431501831501832
3.5,0.46095238095238095
4.0,0.42952380952380953
4.5,0.3706959706959707
5.0,0.3747252747252747
5.5,0.39003663003663
6.0,0.4762637362637362
6.5,0.5431501831501832
7.0,0.4996336996336996
7.5,0.35216117216117215
8.0,0.3449084249084249
8.5,0.3473260073260073
9.0,0.47142857142857136
9.5,0.49882783882783877
10.0,0.4738461538461538
10.5,0.4528937728937729
11.0,0.3972893772893773
11.5,0.3755311355311355
12.0,0.4722344322344322
12.5,0.4625641025641025
13.0,0.3465201465201465
13.5,0.3586080586080586
14.0,0.46739926739926735
14.5,0.35619047619047617
15.0,0.4931868131868131
15.5,0.5278388278388277
16.0,0.5109157509157509
16.5,0.39890109890109887
17.0,0.3449084249084249
17.5,0.4851282051282051
18.0,0.381978021978022
18.5,0.5004395604395604
19.0,0.5052747252747253
19.5,0.3658608058608058
20.0,0.3473260073260073
20.5,0.3731135531135531
21.0,0.39890109890109887
21.5,0.5141391941391941
22.0,0.5084981684981685
22.5,0.4472527472527472
23.0,0.5383150183150183
23.5,0.5423443223443223
24.0,0.5350915750915751
24.5,0.5254212454212454
25.0,0.3473260073260073
25.5,0.4899633699633699
26.0,0.3553846153846154
26.5,0.5133333333333333
27.0,0.5407326007326007
27.5,0.5358974358974359
28.0,0.5221978021978021
28.5,0.3626373626373626
29.0,0.3432967032967033
29.5,0.5109157509157509
30.0,0.5367032967032966
30.5,0.5278388278388277
31.0,0.4754578754578754
31.5,0.5431501831501832
32.0,0.36344322344322344
32.5,0.5391208791208791
33.0,0.5487912087912087
33.5,0.5358974358974359
34.0,0.4585347985347985
34.5,0.5455677655677655
35.0,0.5495970695970696
35.5,0.3497435897435897
36.0,0.5415384615384615
36.5,0.5439560439560439
37.0,0.5431501831501832
37.5,0.4142124542124542
38.0,0.5358974358974359
38.5,0.5431501831501832
39.0,0.5431501831501832
39.5,0.5455677655677655
40.0,0.5447619047619047
40.5,0.5495970695970696
41.0,0.5487912087912087
41.5,0.5463736263736263
42.0,0.5463736263736263
42.5,0.5495970695970696
43.0,0.5487912087912087
43.5,0.5455677655677655
44.0,0.5479853479853479
44.5,0.47142857142857136
45.0,0.5294505494505495
45.5,0.5495970695970696
46.0,0.5415384615384615
46.5,0.5350915750915751
47.0,0.5463736263736263
47.5,0.5391208791208791
48.0,0.5125274725274725
48.5,0.5278388278388277
49.0,0.5278388278388277
49.5,0.5367032967032966
50.0,0.5367032967032966
50.5,0.5455677655677655
51.0,0.5423443223443223
51.5,0.5407326007326007
52.0,0.5431501831501832
52.5,0.5431501831501832
53.0,0.5447619047619047
53.5,0.5431501831501832
54.0,0.5415384615384615
54.5,0.5439560439560439
55.0,0.5415384615384615
55.5,0.5310622710622711
56.0,0.49399267399267394
56.5,0.49721611721611714
57.0,0.5012454212454212
57.5,0.502051282051282
58.0,0.5012454212454212
58.5,0.502051282051282
59.0,0.5052747252747253
59.5,0.4996336996336996
60.0,0.5004395604395604
60.5,0.5012454212454212
61.0,0.5012454212454212
61.5,0.506080586080586
62.0,0.5036630036630036
62.5,0.49802197802197795
63.0,0.5012454212454212
63.5,0.502051282051282
64.0,0.48835164835164835
64.5,0.4383882783882784
65.0,0.43597069597069593
65.5,0.4432234432234432
66.0,0.43999999999999995
66.5,0.4464468864468864
67.0,0.448058608058608
67.5,0.4448351648351648
68.0,0.4504761904761904
68.5,0.4512820512820513
69.0,0.4496703296703296
69.5,0.4488644688644688
70.0,0.4432234432234432
70.5,0.4504761904761904
71.0,0.4456410256410256
71.5,0.4456410256410256
72.0,0.43677655677655675
72.5,0.4166300366300366
73.0,0.3932600732600733
73.5,0.39406593406593404
74.0,0.3972893772893773
74.5,0.39890109890109887
75.0,0.39890109890109887
75.5,0.39890109890109887
76.0,0.3997069597069597
76.5,0.40695970695970696
77.0,0.4021245421245421
77.5,0.39890109890109887
78.0,0.39890109890109887
78.5,0.39890109890109887
79.0,0.39890109890109887
79.5,0.4005128205128205
80.0,0.39809523809523806
80.5,0.38358974358974357
81.0,0.38358974358974357
81.5,0.38278388278388276
82.0,0.3811721611721612
82.5,0.381978021978022
83.0,0.381978021978022
83.5,0.3852014652014652
84.0,0.38278388278388276
84.5,0.38358974358974357
85.0,0.3852014652014652
85.5,0.3843956043956044
86.0,0.381978021978022
86.5,0.381978021978022
87.0,0.38278388278388276
87.5,0.3795604395604395
88.0,0.3843956043956044
88.5,0.38036630036630037
89.0,0.386007326007326
89.5,0.39890109890109887
90.0,0.39890109890109887
90.5,0.39890109890109887
91.0,0.3916483516483516
91.5,0.38278388278388276
92.0,0.3924542124542124
92.5,0.3916483516483516
93.0,0.39809523809523806
93.5,0.39003663003663
94.0,0.39487179487179486
94.5,0.39003663003663
95.0,0.39487179487179486
95.5,0.38681318681318677
96.0,0.39003663003663
96.5,0.38681318681318677
97.0,0.4117948717948718
97.5,0.4391941391941392
98.0,0.43758241758241756
98.5,0.43032967032967034
99.0,0.42952380952380953
99.5,0.42388278388278383
100.0,0.423076923076923
100.5,0.42468864468864465
101.0,0.4254945054945055
101.5,0.4222710622710622
102.0,0.4198534798534798
102.5,0.423076923076923
103.0,0.42468864468864465
103.5,0.4254945054945055
104.0,0.42065934065934063
104.5,0.43597069597069593
105.0,0.43274725274725273
105.5,0.4851282051282051
106.0,0.49802197802197795
106.5,0.4964102564102564
107.0,0.49802197802197795
107.5,0.4827106227106227
108.0,0.4778754578754579
108.5,0.4859340659340659
109.0,0.4851282051282051
109.5,0.4810989010989011
110.0,0.4778754578754579
110.5,0.4835164835164835
111.0,0.4851282051282051
111.5,0.49882783882783877
112.0,0.4819047619047619
112.5,0.4762637362637362
113.0,0.4810989010989011
113.5,0.5431501831501832
114.0,0.5447619047619047
114.5,0.5423443223443223
115.0,0.5423443223443223
115.5,0.5504029304029303
116.0,0.5447619047619047
116.5,0.5423443223443223
117.0,0.5399267399267399
117.5,0.5447619047619047
118.0,0.5423443223443223
118.5,0.5383150183150183
119.0,0.5439560439560439
119.5,0.5407326007326007
120.0,0.5407326007326007
120.5,0.5407326007326007
121.0,0.5302564102564102
121.5,0.5431501831501832
122.0,0.5794139194139193
122.5,0.5842490842490843
123.0,0.5802197802197803
123.5,0.5874725274725274
124.0,0.5842490842490843
124.5,0.5794139194139193
125.0,0.5802197802197803
125.5,0.5794139194139193
126.0,0.5818315018315018
126.5,0.5794139194139193
127.0,0.5802197802197803
127.5,0.5769963369963369
128.0,0.5794139194139193
128.5,0.5874725274725274
129.0,0.5794139194139193
129.5,0.5794139194139193
130.0,0.5769963369963369
130.5,0.5794139194139193
131.0,0.5826373626373627
131.5,0.5794139194139193
132.0,0.5794139194139193
132.5,0.5786080586080585
133.0,0.5778021978021978
133.5,0.5794139194139193
134.0,0.5794139194139193
134.5,0.5794139194139193
135.0,0.581025641025641
135.5,0.5278388278388277
136.0,0.5487912087912087
136.5,0.5487912087912087
137.0,0.5431501831501832
137.5,0.5399267399267399
138.0,0.5423443223443223
138.5,0.5431501831501832
139.0,0.5334798534798535
139.5,0.5391208791208791
140.0,0.5318681318681319
140.5,0.5326739926739926
141.0,0.5326739926739926
141.5,0.5286446886446886
142.0,0.5334798534798535
142.5,0.5278388278388277
143.0,0.5326739926739926
143.5,0.5294505494505495
144.0,0.4625641025641025
144.5,0.4794871794871795
145.0,0.4851282051282051
145.5,0.4778754578754579
146.0,0.46739926739926735
146.5,0.46739926739926735
147.0,0.4762637362637362
147.5,0.47465201465201456
148.0,0.46336996336996333
148.5,0.4754578754578754
149.0,0.47062271062271055
149.5,0.469010989010989
150.0,0.4625641025641025
150.5,0.47142857142857136
151.0,0.4657875457875458
151.5,0.46336996336996333
152.0,0.4021245421245421
152.5,0.423076923076923
153.0,0.42065934065934063
153.5,0.4214652014652014
154.0,0.4222710622710622
154.5,0.41340659340659336
155.0,0.41098901098901097
155.5,0.4174358974358974
156.0,0.41340659340659336
156.5,0.4117948717948718
157.0,0.41340659340659336
157.5,0.4126007326007326
158.0,0.4158241758241758
158.5,0.41018315018315016
159.0,0.41018315018315016
159.5,0.41018315018315016
160.0,0.40937728937728934
160.5,0.38681318681318677
161.0,0.386007326007326
161.5,0.3884249084249084
162.0,0.38681318681318677
162.5,0.3852014652014652
163.0,0.3843956043956044
163.5,0.38681318681318677
164.0,0.3876190476190476
164.5,0.381978021978022
165.0,0.3852014652014652
165.5,0.3876190476190476
166.0,0.3852014652014652
166.5,0.386007326007326
167.0,0.38681318681318677
167.5,0.38358974358974357
168.0,0.38681318681318677
168.5,0.40695970695970696
169.0,0.3964835164835165
169.5,0.39003663003663
170.0,0.3916483516483516
170.5,0.39567765567765567
171.0,0.3964835164835165
171.5,0.3964835164835165
172.0,0.39487179487179486
172.5,0.39890109890109887
173.0,0.3932600732600733
173.5,0.39406593406593404
174.0,0.39406593406593404
174.5,0.3916483516483516
175.0,0.3997069597069597
175.5,0.39890109890109887
176.0,0.4005128205128205
176.5,0.4005128205128205
177.0,0.4528937728937729
177.5,0.4254945054945055
178.0,0.4158241758241758
178.5,0.42952380952380953
179.0,0.43758241758241756
179.5,0.43032967032967034
180.0,0.43677655677655675
180.5,0.4391941391941392
181.0,0.43677655677655675
181.5,0.4416117216117216
182.0,0.4351648351648352
182.5,0.4456410256410256
183.0,0.4383882783882784
183.5,0.4488644688644688
184.0,0.43999999999999995
184.5,0.4424175824175824
185.0,0.502051282051282
185.5,0.46739926739926735
186.0,0.4819047619047619
186.5,0.4851282051282051
187.0,0.49479853479853475
187.5,0.49479853479853475
188.0,0.5012454212454212
188.5,0.5036630036630036
189.0,0.5052747252747253
189.5,0.502051282051282
190.0,0.51010989010989
190.5,0.502051282051282
191.0,0.5044688644688645
191.5,0.49802197802197795
192.0,0.49802197802197795
192.5,0.49802197802197795
193.0,0.49882783882783877
193.5,0.5520146520146519
194.0,0.5302564102564102
194.5,0.5278388278388277
195.0,0.5205860805860806
195.5,0.5358974358974359
196.0,0.5367032967032966
196.5,0.5310622710622711
197.0,0.5399267399267399
197.5,0.5326739926739926
198.0,0.5375091575091575
198.5,0.5334798534798535
199.0,0.5294505494505495
199.5,0.5350915750915751
200.0,0.5326739926739926
200.5,0.5350915750915751
201.0,0.5367032967032966
201.5,0.5286446886446886
202.0,0.5512087912087912
202.5,0.5512087912087912
203.0,0.5431501831501832
203.5,0.5495970695970696
204.0,0.5536263736263736
204.5,0.5536263736263736
205.0,0.5479853479853479
205.5,0.5052747252747253
206.0,0.5520146520146519
206.5,0.5536263736263736
207.0,0.5512087912087912
207.5,0.5512087912087912
208.0,0.5536263736263736
208.5,0.5528205128205127
209.0,0.5528205128205127
209.5,0.38036630036630037
210.0,0.502051282051282
210.5,0.5536263736263736
211.0,0.5495970695970696
211.5,0.4448351648351648
212.0,0.5495970695970696
212.5,0.5520146520146519
213.0,0.5520146520146519
213.5,0.4319413919413919
214.0,0.5512087912087912
214.5,0.5479853479853479
215.0,0.5504029304029303
215.5,0.4037362637362637
216.0,0.5238095238095237
216.5,0.5479853479853479
217.0,0.4899633699633699
217.5,0.5423443223443223
218.0,0.5536263736263736
218.5,0.4045421245421245
219.0,0.5278388278388277
219.5,0.5431501831501832
220.0,0.5278388278388277
220.5,0.4504761904761904
221.0,0.5036630036630036
221.5,0.5407326007326007
222.0,0.5407326007326007
222.5,0.4021245421245421
223.0,0.49076923076923074
223.5,0.5334798534798535
224.0,0.5294505494505495
224.5,0.36827838827838827
225.0,0.5254212454212454
225.5,0.5399267399267399
226.0,0.5294505494505495
226.5,0.3465201465201465
227.0,0.45772893772893775
227.5,0.502051282051282
228.0,0.5036630036630036
228.5,0.3497435897435897
229.0,0.46336996336996333
229.5,0.49076923076923074
230.0,0.3489377289377289
230.5,0.46498168498168496
231.0,0.49157509157509155
231.5,0.3473260073260073
232.0,0.43758241758241756
232.5,0.5052747252747253
233.0,0.3457142857142857
233.5,0.381978021978022
234.0,0.4013186813186813
234.5,0.5068864468864469
235.0,0.3545787545787546
