Timestamp,Data,Temperature
0.35100000000000003,0.5109157509157509,0.630989010989011
0.7000000000000001,0.5350915750915751,0.701098901098901
1.05,0.5536263736263736,0.7913553113553113
1.4000000000000001,0.5657142857142857,0.809084249084249
1.75,0.5512087912087912,0.7268864468864469
2.1,0.5278388278388277,0.7067399267399267
2.45,0.5262271062271061,0.6914285714285714
2.8000000000000003,0.5254212454212454,0.6986813186813187
3.15,0.5205860805860806,0.6914285714285714
3.5,0.5117216117216117,0.722051282051282
3.85,0.51010989010989,0.6785347985347985
4.2,0.5068864468864469,0.6817582417582417
4.55,0.5044688644688645,0.6954578754578754
4.9,0.502051282051282,0.6865934065934066
5.25,0.5141391941391941,0.6938461538461538
5.6000000000000005,0.5197802197802197,0.6986813186813187
5.95,0.51010989010989,0.6817582417582417
6.3,0.5181684981684981,0.7204395604395604
6.65,0.5125274725274725,0.6954578754578754
7.0,0.527032967032967,0.6809523809523809
7.3500000000000005,0.5205860805860806,0.6616117216117217
7.7,0.5238095238095237,0.6777289377289377
8.05,0.5278388278388277,0.6825641025641025
8.4,0.5302564102564102,0.7051282051282051
8.75,0.5238095238095237,0.6898168498168498
9.1,0.48754578754578753,0.7002930402930403
9.450000000000001,0.5278388278388277,0.7172161172161172
9.8,0.5278388278388277,0.6946520146520146
10.15,0.5310622710622711,0.7035164835164834
10.5,0.5310622710622711,0.7002930402930403
10.85,0.5278388278388277,0.701098901098901
11.200000000000001,0.5294505494505495,0.6994871794871794
11.55,0.5318681318681319,0.6833699633699634
11.9,0.5302564102564102,0.7002930402930403
12.25,0.5278388278388277,0.7051282051282051
12.6,0.5286446886446886,0.7027106227106227
12.950000000000001,0.5133333333333333,0.7204395604395604
13.3,0.5318681318681319,0.7091575091575092
13.65,0.5278388278388277,0.6793406593406592
14.0,0.527032967032967,0.7317216117216117
14.35,0.527032967032967,0.7059340659340658
14.700000000000001,0.5254212454212454,0.718021978021978
15.05,0.5044688644688645,0.7252747252747253
15.4,0.5141391941391941,0.7164102564102564
15.75,0.5221978021978021,0.6736996336996337
16.1,0.5197802197802197,0.7091575091575092
16.45,0.5254212454212454,0.713992673992674
16.8,0.5197802197802197,0.7196336996336996
17.150000000000002,0.5310622710622711,0.7325274725274724
17.5,0.523003663003663,0.7268864468864469
17.85,0.5246153846153846,0.734139194139194
18.2,0.5246153846153846,0.6833699633699634
18.55,0.5205860805860806,0.7204395604395604
18.900000000000002,0.5278388278388277,0.726080586080586
19.25,0.5326739926739926,0.7123809523809523
19.6,0.5407326007326007,0.7083516483516483
19.95,0.5302564102564102,0.7228571428571429
20.3,0.5367032967032966,0.7172161172161172
20.650000000000002,0.5367032967032966,0.7172161172161172
21.0,0.5318681318681319,0.7228571428571429
21.35,0.5367032967032966,0.7365567765567765
21.7,0.5399267399267399,0.722051282051282
22.05,0.5383150183150183,0.7212454212454212
22.400000000000002,0.5431501831501832,0.7462271062271062
22.75,0.5439560439560439,0.73010989010989
23.1,0.5423443223443223,0.7599267399267399
23.45,0.5463736263736263,0.73010989010989
23.8,0.5463736263736263,0.734139194139194
24.150000000000002,0.5455677655677655,0.7421978021978022
24.5,0.5302564102564102,0.7365567765567765
24.85,0.5455677655677655,0.4819047619047619
25.2,0.5495970695970696,0.7687912087912088
25.55,0.5487912087912087,0.7196336996336996
25.900000000000002,0.5455677655677655,0.7558974358974359
26.25,0.5479853479853479,0.7349450549450549
26.6,0.5512087912087912,0.7526739926739926
26.95,0.5423443223443223,0.7325274725274724
27.3,0.5431501831501832,0.7333333333333333
27.650000000000002,0.5383150183150183,0.7526739926739926
28.0,0.5447619047619047,0.7631501831501831
28.35,0.5447619047619047,0.755091575091575
28.7,0.5407326007326007,0.751062271062271
29.05,0.5415384615384615,0.759120879120879
29.400000000000002,0.5407326007326007,0.7397802197802198
29.75,0.5318681318681319,0.7462271062271062
30.1,0.5375091575091575,0.7494505494505495
30.45,0.5383150183150183,0.7575091575091575
30.8,0.5407326007326007,0.7526739926739926
31.150000000000002,0.5391208791208791,0.7687912087912088
31.5,0.5358974358974359,0.7558974358974359
31.85,0.5447619047619047,0.722051282051282
32.2,0.5383150183150183,0.7728205128205128
32.55,0.5415384615384615,0.7736263736263735
32.9,0.5391208791208791,0.7663736263736264
33.25,0.5439560439560439,0.7486446886446886
33.6,0.5447619047619047,0.7736263736263735
33.95,0.5455677655677655,0.7744322344322344
34.300000000000004,0.5495970695970696,0.7599267399267399
34.65,0.5415384615384615,0.7704029304029304
35.0,0.5536263736263736,0.9202930402930403
35.35,0.5512087912087912,0.7857142857142856
35.7,0.5536263736263736,0.767985347985348
36.050000000000004,0.5641025641025641,0.7687912087912088
36.4,0.5616849816849817,0.7744322344322344
36.75,0.5616849816849817,0.7695970695970695
37.1,0.5592673992673992,0.7744322344322344
37.45,0.5576556776556777,0.7832967032967032
37.800000000000004,0.5665201465201465,0.7728205128205128
38.15,0.5641025641025641,0.7849084249084248
38.5,0.5592673992673992,0.7784615384615384
38.85,0.5576556776556777,0.7857142857142856
39.2,0.5705494505494505,0.7841025641025641
39.550000000000004,0.5641025641025641,0.7865201465201466
39.9,0.5641025641025641,0.7921611721611721
40.25,0.5657142857142857,0.7905494505494506
40.6,0.5632967032967032,0.7913553113553113
40.95,0.5584615384615385,0.7784615384615384
41.300000000000004,0.5560439560439561,0.7978021978021977
41.65,0.5592673992673992,0.7849084249084248
42.0,0.5649084249084249,0.7897435897435897
42.35,0.5495970695970696,0.7913553113553113
42.7,0.5536263736263736,0.7768498168498168
43.050000000000004,0.5536263736263736,0.7881318681318681
43.4,0.5536263736263736,0.8026373626373626
43.75,0.5536263736263736,0.7905494505494506
44.1,0.5528205128205127,0.7945787545787546
44.45,0.5544322344322344,0.7937728937728937
44.800000000000004,0.5528205128205127,0.8155311355311355
45.15,0.5552380952380952,0.7961904761904761
45.5,0.5536263736263736,0.7961904761904761
45.85,0.5568498168498168,0.7857142857142856
46.2,0.5391208791208791,0.7978021978021977
46.550000000000004,0.5560439560439561,0.7945787545787546
46.9,0.5544322344322344,0.8155311355311355
47.25,0.5552380952380952,0.8332600732600732
47.6,0.5592673992673992,0.8203663003663003
47.95,0.5616849816849817,0.8082783882783882
48.300000000000004,0.5632967032967032,0.8026373626373626
48.65,0.5608791208791208,0.8123076923076923
49.0,0.5641025641025641,0.8316483516483516
49.35,0.5665201465201465,0.8115018315018314
49.7,0.5689377289377289,0.7994139194139194
50.050000000000004,0.5737728937728938,0.8171428571428572
50.4,0.5713553113553113,0.809084249084249
50.75,0.5761904761904761,0.826007326007326
51.1,0.5721611721611721,0.8082783882783882
51.45,0.5834432234432234,0.8155311355311355
51.800000000000004,0.585054945054945,0.8115018315018314
52.15,0.5786080586080585,0.8235897435897436
52.5,0.5769963369963369,0.8348717948717947
52.85,0.5778021978021978,0.8106959706959707
53.2,0.5778021978021978,0.8082783882783882
53.550000000000004,0.5786080586080585,0.8235897435897436
